chlor,lat,lon
6557.0,-39.97278435510841,-73.62816647464628
6557.0,-39.97278435510841,-73.62367489822569
6557.0,-39.97278435510841,-73.61918332180508
6557.0,-39.97278435510841,-73.61469174538449
6557.0,-39.97278435510841,-73.6102001689639
6557.0,-39.97278435510841,-73.6057085925433
6557.0,-39.97278435510841,-73.6012170161227
6557.0,-39.97278435510841,-73.5967254397021
6557.0,-39.97278435510841,-73.5922338632815
6557.0,-39.97278435510841,-73.5877422868609
328.5,-39.96829277868781,-73.99647574113528
328.5,-39.96829277868781,-73.9919841647147
328.5,-39.96829277868781,-73.98749258829409
328.5,-39.96829277868781,-73.9830010118735
328.5,-39.96829277868781,-73.97850943545289
328.5,-39.96829277868781,-73.9740178590323
328.5,-39.96829277868781,-73.9695262826117
328.5,-39.96829277868781,-73.9650347061911
328.5,-39.96829277868781,-73.96054312977051
374.0,-39.96829277868781,-73.95605155334991
374.0,-39.96829277868781,-73.95155997692932
374.0,-39.96829277868781,-73.94706840050871
374.0,-39.96829277868781,-73.94257682408812
374.0,-39.96829277868781,-73.93808524766752
374.0,-39.96829277868781,-73.93359367124692
374.0,-39.96829277868781,-73.92910209482632
374.0,-39.96829277868781,-73.92461051840573
374.0,-39.96829277868781,-73.92011894198512
372.5,-39.96829277868781,-73.91562736556453
372.5,-39.96829277868781,-73.91113578914393
372.5,-39.96829277868781,-73.90664421272334
372.5,-39.96829277868781,-73.90215263630274
372.5,-39.96829277868781,-73.89766105988214
372.5,-39.96829277868781,-73.89316948346155
372.5,-39.96829277868781,-73.88867790704094
372.5,-39.96829277868781,-73.88418633062035
372.5,-39.96829277868781,-73.87969475419975
372.5,-39.96829277868781,-73.87520317777916
240.0,-39.96829277868781,-73.87071160135855
240.0,-39.96829277868781,-73.86622002493796
240.0,-39.96829277868781,-73.86172844851735
240.0,-39.96829277868781,-73.85723687209676
240.0,-39.96829277868781,-73.85274529567616
240.0,-39.96829277868781,-73.84825371925557
240.0,-39.96829277868781,-73.84376214283498
240.0,-39.96829277868781,-73.83927056641437
240.0,-39.96829277868781,-73.83477898999378
240.0,-39.96829277868781,-73.83028741357317
240.0,-39.96829277868781,-73.82579583715258
240.0,-39.96829277868781,-73.82130426073198
240.0,-39.96829277868781,-73.81681268431139
240.0,-39.96829277868781,-73.81232110789078
240.0,-39.96829277868781,-73.80782953147019
240.0,-39.96829277868781,-73.80333795504959
240.0,-39.96829277868781,-73.798846378629
240.0,-39.96829277868781,-73.79435480220839
227.0,-39.96829277868781,-73.7898632257878
227.0,-39.96829277868781,-73.7853716493672
227.0,-39.96829277868781,-73.7808800729466
227.0,-39.96829277868781,-73.77638849652601
227.0,-39.96829277868781,-73.7718969201054
227.0,-39.96829277868781,-73.76740534368481
227.0,-39.96829277868781,-73.76291376726421
227.0,-39.96829277868781,-73.75842219084362
227.0,-39.96829277868781,-73.75393061442301
220.0,-39.96829277868781,-73.74943903800242
220.0,-39.96829277868781,-73.74494746158182
220.0,-39.96829277868781,-73.74045588516123
220.0,-39.96829277868781,-73.73596430874062
220.0,-39.96829277868781,-73.73147273232003
220.0,-39.96829277868781,-73.72698115589944
220.0,-39.96829277868781,-73.72248957947883
220.0,-39.96829277868781,-73.71799800305824
220.0,-39.96829277868781,-73.71350642663764
220.0,-39.96829277868781,-73.70901485021705
277.0,-39.96829277868781,-73.70452327379644
277.0,-39.96829277868781,-73.70003169737585
277.0,-39.96829277868781,-73.69554012095524
277.0,-39.96829277868781,-73.69104854453465
277.0,-39.96829277868781,-73.68655696811405
277.0,-39.96829277868781,-73.68206539169346
277.0,-39.96829277868781,-73.67757381527285
277.0,-39.96829277868781,-73.67308223885226
277.0,-39.96829277868781,-73.66859066243167
6557.0,-39.96829277868781,-73.66409908601106
6557.0,-39.96829277868781,-73.65960750959047
6557.0,-39.96829277868781,-73.65511593316987
6557.0,-39.96829277868781,-73.65062435674928
6557.0,-39.96829277868781,-73.64613278032867
6557.0,-39.96829277868781,-73.64164120390808
6557.0,-39.96829277868781,-73.63714962748747
6557.0,-39.96829277868781,-73.63265805106688
6557.0,-39.96829277868781,-73.62816647464628
6557.0,-39.96829277868781,-73.62367489822569
6557.0,-39.96829277868781,-73.61918332180508
6557.0,-39.96829277868781,-73.61469174538449
6557.0,-39.96829277868781,-73.6102001689639
6557.0,-39.96829277868781,-73.6057085925433
6557.0,-39.96829277868781,-73.6012170161227
6557.0,-39.96829277868781,-73.5967254397021
6557.0,-39.96829277868781,-73.5922338632815
6557.0,-39.96829277868781,-73.5877422868609
328.5,-39.96380120226721,-73.99647574113528
328.5,-39.96380120226721,-73.9919841647147
328.5,-39.96380120226721,-73.98749258829409
328.5,-39.96380120226721,-73.9830010118735
328.5,-39.96380120226721,-73.97850943545289
328.5,-39.96380120226721,-73.9740178590323
328.5,-39.96380120226721,-73.9695262826117
328.5,-39.96380120226721,-73.9650347061911
328.5,-39.96380120226721,-73.96054312977051
374.0,-39.96380120226721,-73.95605155334991
374.0,-39.96380120226721,-73.95155997692932
374.0,-39.96380120226721,-73.94706840050871
374.0,-39.96380120226721,-73.94257682408812
374.0,-39.96380120226721,-73.93808524766752
374.0,-39.96380120226721,-73.93359367124692
374.0,-39.96380120226721,-73.92910209482632
374.0,-39.96380120226721,-73.92461051840573
374.0,-39.96380120226721,-73.92011894198512
372.5,-39.96380120226721,-73.91562736556453
372.5,-39.96380120226721,-73.91113578914393
372.5,-39.96380120226721,-73.90664421272334
372.5,-39.96380120226721,-73.90215263630274
372.5,-39.96380120226721,-73.89766105988214
372.5,-39.96380120226721,-73.89316948346155
372.5,-39.96380120226721,-73.88867790704094
372.5,-39.96380120226721,-73.88418633062035
372.5,-39.96380120226721,-73.87969475419975
372.5,-39.96380120226721,-73.87520317777916
240.0,-39.96380120226721,-73.87071160135855
240.0,-39.96380120226721,-73.86622002493796
240.0,-39.96380120226721,-73.86172844851735
240.0,-39.96380120226721,-73.85723687209676
240.0,-39.96380120226721,-73.85274529567616
240.0,-39.96380120226721,-73.84825371925557
240.0,-39.96380120226721,-73.84376214283498
240.0,-39.96380120226721,-73.83927056641437
240.0,-39.96380120226721,-73.83477898999378
240.0,-39.96380120226721,-73.83028741357317
240.0,-39.96380120226721,-73.82579583715258
240.0,-39.96380120226721,-73.82130426073198
240.0,-39.96380120226721,-73.81681268431139
240.0,-39.96380120226721,-73.81232110789078
240.0,-39.96380120226721,-73.80782953147019
240.0,-39.96380120226721,-73.80333795504959
240.0,-39.96380120226721,-73.798846378629
240.0,-39.96380120226721,-73.79435480220839
227.0,-39.96380120226721,-73.7898632257878
227.0,-39.96380120226721,-73.7853716493672
227.0,-39.96380120226721,-73.7808800729466
227.0,-39.96380120226721,-73.77638849652601
227.0,-39.96380120226721,-73.7718969201054
227.0,-39.96380120226721,-73.76740534368481
227.0,-39.96380120226721,-73.76291376726421
227.0,-39.96380120226721,-73.75842219084362
227.0,-39.96380120226721,-73.75393061442301
220.0,-39.96380120226721,-73.74943903800242
220.0,-39.96380120226721,-73.74494746158182
220.0,-39.96380120226721,-73.74045588516123
220.0,-39.96380120226721,-73.73596430874062
220.0,-39.96380120226721,-73.73147273232003
220.0,-39.96380120226721,-73.72698115589944
220.0,-39.96380120226721,-73.72248957947883
220.0,-39.96380120226721,-73.71799800305824
220.0,-39.96380120226721,-73.71350642663764
220.0,-39.96380120226721,-73.70901485021705
277.0,-39.96380120226721,-73.70452327379644
277.0,-39.96380120226721,-73.70003169737585
277.0,-39.96380120226721,-73.69554012095524
277.0,-39.96380120226721,-73.69104854453465
277.0,-39.96380120226721,-73.68655696811405
277.0,-39.96380120226721,-73.68206539169346
277.0,-39.96380120226721,-73.67757381527285
277.0,-39.96380120226721,-73.67308223885226
277.0,-39.96380120226721,-73.66859066243167
6557.0,-39.96380120226721,-73.66409908601106
6557.0,-39.96380120226721,-73.65960750959047
6557.0,-39.96380120226721,-73.65511593316987
6557.0,-39.96380120226721,-73.65062435674928
6557.0,-39.96380120226721,-73.64613278032867
6557.0,-39.96380120226721,-73.64164120390808
6557.0,-39.96380120226721,-73.63714962748747
6557.0,-39.96380120226721,-73.63265805106688
6557.0,-39.96380120226721,-73.62816647464628
6557.0,-39.96380120226721,-73.62367489822569
6557.0,-39.96380120226721,-73.61918332180508
6557.0,-39.96380120226721,-73.61469174538449
6557.0,-39.96380120226721,-73.6102001689639
6557.0,-39.96380120226721,-73.6057085925433
6557.0,-39.96380120226721,-73.6012170161227
6557.0,-39.96380120226721,-73.5967254397021
6557.0,-39.96380120226721,-73.5922338632815
6557.0,-39.96380120226721,-73.5877422868609
328.5,-39.959309625846615,-73.99647574113528
328.5,-39.959309625846615,-73.9919841647147
328.5,-39.959309625846615,-73.98749258829409
328.5,-39.959309625846615,-73.9830010118735
328.5,-39.959309625846615,-73.97850943545289
328.5,-39.959309625846615,-73.9740178590323
328.5,-39.959309625846615,-73.9695262826117
328.5,-39.959309625846615,-73.9650347061911
328.5,-39.959309625846615,-73.96054312977051
374.0,-39.959309625846615,-73.95605155334991
374.0,-39.959309625846615,-73.95155997692932
374.0,-39.959309625846615,-73.94706840050871
374.0,-39.959309625846615,-73.94257682408812
374.0,-39.959309625846615,-73.93808524766752
374.0,-39.959309625846615,-73.93359367124692
374.0,-39.959309625846615,-73.92910209482632
374.0,-39.959309625846615,-73.92461051840573
374.0,-39.959309625846615,-73.92011894198512
372.5,-39.959309625846615,-73.91562736556453
372.5,-39.959309625846615,-73.91113578914393
372.5,-39.959309625846615,-73.90664421272334
372.5,-39.959309625846615,-73.90215263630274
372.5,-39.959309625846615,-73.89766105988214
372.5,-39.959309625846615,-73.89316948346155
372.5,-39.959309625846615,-73.88867790704094
372.5,-39.959309625846615,-73.88418633062035
372.5,-39.959309625846615,-73.87969475419975
372.5,-39.959309625846615,-73.87520317777916
240.0,-39.959309625846615,-73.87071160135855
240.0,-39.959309625846615,-73.86622002493796
240.0,-39.959309625846615,-73.86172844851735
240.0,-39.959309625846615,-73.85723687209676
240.0,-39.959309625846615,-73.85274529567616
240.0,-39.959309625846615,-73.84825371925557
240.0,-39.959309625846615,-73.84376214283498
240.0,-39.959309625846615,-73.83927056641437
240.0,-39.959309625846615,-73.83477898999378
240.0,-39.959309625846615,-73.83028741357317
240.0,-39.959309625846615,-73.82579583715258
240.0,-39.959309625846615,-73.82130426073198
240.0,-39.959309625846615,-73.81681268431139
240.0,-39.959309625846615,-73.81232110789078
240.0,-39.959309625846615,-73.80782953147019
240.0,-39.959309625846615,-73.80333795504959
240.0,-39.959309625846615,-73.798846378629
240.0,-39.959309625846615,-73.79435480220839
227.0,-39.959309625846615,-73.7898632257878
227.0,-39.959309625846615,-73.7853716493672
227.0,-39.959309625846615,-73.7808800729466
227.0,-39.959309625846615,-73.77638849652601
227.0,-39.959309625846615,-73.7718969201054
227.0,-39.959309625846615,-73.76740534368481
227.0,-39.959309625846615,-73.76291376726421
227.0,-39.959309625846615,-73.75842219084362
227.0,-39.959309625846615,-73.75393061442301
220.0,-39.959309625846615,-73.74943903800242
220.0,-39.959309625846615,-73.74494746158182
220.0,-39.959309625846615,-73.74045588516123
220.0,-39.959309625846615,-73.73596430874062
220.0,-39.959309625846615,-73.73147273232003
220.0,-39.959309625846615,-73.72698115589944
220.0,-39.959309625846615,-73.72248957947883
220.0,-39.959309625846615,-73.71799800305824
220.0,-39.959309625846615,-73.71350642663764
220.0,-39.959309625846615,-73.70901485021705
277.0,-39.959309625846615,-73.70452327379644
277.0,-39.959309625846615,-73.70003169737585
277.0,-39.959309625846615,-73.69554012095524
277.0,-39.959309625846615,-73.69104854453465
277.0,-39.959309625846615,-73.68655696811405
277.0,-39.959309625846615,-73.68206539169346
277.0,-39.959309625846615,-73.67757381527285
277.0,-39.959309625846615,-73.67308223885226
277.0,-39.959309625846615,-73.66859066243167
6557.0,-39.959309625846615,-73.66409908601106
6557.0,-39.959309625846615,-73.65960750959047
6557.0,-39.959309625846615,-73.65511593316987
6557.0,-39.959309625846615,-73.65062435674928
6557.0,-39.959309625846615,-73.64613278032867
6557.0,-39.959309625846615,-73.64164120390808
6557.0,-39.959309625846615,-73.63714962748747
6557.0,-39.959309625846615,-73.63265805106688
6557.0,-39.959309625846615,-73.62816647464628
6557.0,-39.959309625846615,-73.62367489822569
6557.0,-39.959309625846615,-73.61918332180508
6557.0,-39.959309625846615,-73.61469174538449
6557.0,-39.959309625846615,-73.6102001689639
6557.0,-39.959309625846615,-73.6057085925433
6557.0,-39.959309625846615,-73.6012170161227
6557.0,-39.959309625846615,-73.5967254397021
6557.0,-39.959309625846615,-73.5922338632815
6557.0,-39.959309625846615,-73.5877422868609
338.0,-39.95481804942602,-73.99647574113528
338.0,-39.95481804942602,-73.9919841647147
338.0,-39.95481804942602,-73.98749258829409
338.0,-39.95481804942602,-73.9830010118735
338.0,-39.95481804942602,-73.97850943545289
338.0,-39.95481804942602,-73.9740178590323
338.0,-39.95481804942602,-73.9695262826117
338.0,-39.95481804942602,-73.9650347061911
338.0,-39.95481804942602,-73.96054312977051
338.0,-39.95481804942602,-73.95605155334991
338.0,-39.95481804942602,-73.95155997692932
338.0,-39.95481804942602,-73.94706840050871
338.0,-39.95481804942602,-73.94257682408812
338.0,-39.95481804942602,-73.93808524766752
338.0,-39.95481804942602,-73.93359367124692
338.0,-39.95481804942602,-73.92910209482632
338.0,-39.95481804942602,-73.92461051840573
338.0,-39.95481804942602,-73.92011894198512
328.5,-39.95481804942602,-73.91562736556453
328.5,-39.95481804942602,-73.91113578914393
328.5,-39.95481804942602,-73.90664421272334
328.5,-39.95481804942602,-73.90215263630274
328.5,-39.95481804942602,-73.89766105988214
328.5,-39.95481804942602,-73.89316948346155
328.5,-39.95481804942602,-73.88867790704094
328.5,-39.95481804942602,-73.88418633062035
328.5,-39.95481804942602,-73.87969475419975
328.5,-39.95481804942602,-73.87520317777916
321.0,-39.95481804942602,-73.87071160135855
321.0,-39.95481804942602,-73.86622002493796
321.0,-39.95481804942602,-73.86172844851735
321.0,-39.95481804942602,-73.85723687209676
321.0,-39.95481804942602,-73.85274529567616
321.0,-39.95481804942602,-73.84825371925557
321.0,-39.95481804942602,-73.84376214283498
321.0,-39.95481804942602,-73.83927056641437
321.0,-39.95481804942602,-73.83477898999378
280.0,-39.95481804942602,-73.83028741357317
280.0,-39.95481804942602,-73.82579583715258
280.0,-39.95481804942602,-73.82130426073198
280.0,-39.95481804942602,-73.81681268431139
280.0,-39.95481804942602,-73.81232110789078
280.0,-39.95481804942602,-73.80782953147019
280.0,-39.95481804942602,-73.80333795504959
280.0,-39.95481804942602,-73.798846378629
280.0,-39.95481804942602,-73.79435480220839
280.0,-39.95481804942602,-73.7898632257878
280.0,-39.95481804942602,-73.7853716493672
280.0,-39.95481804942602,-73.7808800729466
280.0,-39.95481804942602,-73.77638849652601
280.0,-39.95481804942602,-73.7718969201054
280.0,-39.95481804942602,-73.76740534368481
280.0,-39.95481804942602,-73.76291376726421
280.0,-39.95481804942602,-73.75842219084362
280.0,-39.95481804942602,-73.75393061442301
238.0,-39.95481804942602,-73.74943903800242
238.0,-39.95481804942602,-73.74494746158182
238.0,-39.95481804942602,-73.74045588516123
238.0,-39.95481804942602,-73.73596430874062
238.0,-39.95481804942602,-73.73147273232003
238.0,-39.95481804942602,-73.72698115589944
238.0,-39.95481804942602,-73.72248957947883
238.0,-39.95481804942602,-73.71799800305824
238.0,-39.95481804942602,-73.71350642663764
238.0,-39.95481804942602,-73.70901485021705
256.5,-39.95481804942602,-73.70452327379644
256.5,-39.95481804942602,-73.70003169737585
256.5,-39.95481804942602,-73.69554012095524
256.5,-39.95481804942602,-73.69104854453465
256.5,-39.95481804942602,-73.68655696811405
256.5,-39.95481804942602,-73.68206539169346
256.5,-39.95481804942602,-73.67757381527285
256.5,-39.95481804942602,-73.67308223885226
256.5,-39.95481804942602,-73.66859066243167
307.0,-39.95481804942602,-73.66409908601106
307.0,-39.95481804942602,-73.65960750959047
307.0,-39.95481804942602,-73.65511593316987
307.0,-39.95481804942602,-73.65062435674928
307.0,-39.95481804942602,-73.64613278032867
307.0,-39.95481804942602,-73.64164120390808
307.0,-39.95481804942602,-73.63714962748747
307.0,-39.95481804942602,-73.63265805106688
307.0,-39.95481804942602,-73.62816647464628
307.0,-39.95481804942602,-73.62367489822569
307.0,-39.95481804942602,-73.61918332180508
307.0,-39.95481804942602,-73.61469174538449
307.0,-39.95481804942602,-73.6102001689639
307.0,-39.95481804942602,-73.6057085925433
307.0,-39.95481804942602,-73.6012170161227
307.0,-39.95481804942602,-73.5967254397021
307.0,-39.95481804942602,-73.5922338632815
307.0,-39.95481804942602,-73.5877422868609
381.5,-39.95481804942602,-73.58325071044031
381.5,-39.95481804942602,-73.5787591340197
381.5,-39.95481804942602,-73.57426755759911
381.5,-39.95481804942602,-73.56977598117851
381.5,-39.95481804942602,-73.56528440475792
381.5,-39.95481804942602,-73.56079282833733
381.5,-39.95481804942602,-73.55630125191672
381.5,-39.95481804942602,-73.55180967549613
381.5,-39.95481804942602,-73.54731809907553
381.5,-39.95481804942602,-73.54282652265493
730.0,-39.95481804942602,-73.53833494623433
730.0,-39.95481804942602,-73.53384336981374
730.0,-39.95481804942602,-73.52935179339313
730.0,-39.95481804942602,-73.52486021697254
730.0,-39.95481804942602,-73.52036864055194
730.0,-39.95481804942602,-73.51587706413135
730.0,-39.95481804942602,-73.51138548771074
730.0,-39.95481804942602,-73.50689391129015
730.0,-39.95481804942602,-73.50240233486956
338.0,-39.95032647300542,-73.99647574113528
338.0,-39.95032647300542,-73.9919841647147
338.0,-39.95032647300542,-73.98749258829409
338.0,-39.95032647300542,-73.9830010118735
338.0,-39.95032647300542,-73.97850943545289
338.0,-39.95032647300542,-73.9740178590323
338.0,-39.95032647300542,-73.9695262826117
338.0,-39.95032647300542,-73.9650347061911
338.0,-39.95032647300542,-73.96054312977051
338.0,-39.95032647300542,-73.95605155334991
338.0,-39.95032647300542,-73.95155997692932
338.0,-39.95032647300542,-73.94706840050871
338.0,-39.95032647300542,-73.94257682408812
338.0,-39.95032647300542,-73.93808524766752
338.0,-39.95032647300542,-73.93359367124692
338.0,-39.95032647300542,-73.92910209482632
338.0,-39.95032647300542,-73.92461051840573
338.0,-39.95032647300542,-73.92011894198512
328.5,-39.95032647300542,-73.91562736556453
328.5,-39.95032647300542,-73.91113578914393
328.5,-39.95032647300542,-73.90664421272334
328.5,-39.95032647300542,-73.90215263630274
328.5,-39.95032647300542,-73.89766105988214
328.5,-39.95032647300542,-73.89316948346155
328.5,-39.95032647300542,-73.88867790704094
328.5,-39.95032647300542,-73.88418633062035
328.5,-39.95032647300542,-73.87969475419975
328.5,-39.95032647300542,-73.87520317777916
321.0,-39.95032647300542,-73.87071160135855
321.0,-39.95032647300542,-73.86622002493796
321.0,-39.95032647300542,-73.86172844851735
321.0,-39.95032647300542,-73.85723687209676
321.0,-39.95032647300542,-73.85274529567616
321.0,-39.95032647300542,-73.84825371925557
321.0,-39.95032647300542,-73.84376214283498
321.0,-39.95032647300542,-73.83927056641437
321.0,-39.95032647300542,-73.83477898999378
280.0,-39.95032647300542,-73.83028741357317
280.0,-39.95032647300542,-73.82579583715258
280.0,-39.95032647300542,-73.82130426073198
280.0,-39.95032647300542,-73.81681268431139
280.0,-39.95032647300542,-73.81232110789078
280.0,-39.95032647300542,-73.80782953147019
280.0,-39.95032647300542,-73.80333795504959
280.0,-39.95032647300542,-73.798846378629
280.0,-39.95032647300542,-73.79435480220839
280.0,-39.95032647300542,-73.7898632257878
280.0,-39.95032647300542,-73.7853716493672
280.0,-39.95032647300542,-73.7808800729466
280.0,-39.95032647300542,-73.77638849652601
280.0,-39.95032647300542,-73.7718969201054
280.0,-39.95032647300542,-73.76740534368481
280.0,-39.95032647300542,-73.76291376726421
280.0,-39.95032647300542,-73.75842219084362
280.0,-39.95032647300542,-73.75393061442301
238.0,-39.95032647300542,-73.74943903800242
238.0,-39.95032647300542,-73.74494746158182
238.0,-39.95032647300542,-73.74045588516123
238.0,-39.95032647300542,-73.73596430874062
238.0,-39.95032647300542,-73.73147273232003
238.0,-39.95032647300542,-73.72698115589944
238.0,-39.95032647300542,-73.72248957947883
238.0,-39.95032647300542,-73.71799800305824
238.0,-39.95032647300542,-73.71350642663764
238.0,-39.95032647300542,-73.70901485021705
256.5,-39.95032647300542,-73.70452327379644
256.5,-39.95032647300542,-73.70003169737585
256.5,-39.95032647300542,-73.69554012095524
256.5,-39.95032647300542,-73.69104854453465
256.5,-39.95032647300542,-73.68655696811405
256.5,-39.95032647300542,-73.68206539169346
256.5,-39.95032647300542,-73.67757381527285
256.5,-39.95032647300542,-73.67308223885226
256.5,-39.95032647300542,-73.66859066243167
307.0,-39.95032647300542,-73.66409908601106
307.0,-39.95032647300542,-73.65960750959047
307.0,-39.95032647300542,-73.65511593316987
307.0,-39.95032647300542,-73.65062435674928
307.0,-39.95032647300542,-73.64613278032867
307.0,-39.95032647300542,-73.64164120390808
307.0,-39.95032647300542,-73.63714962748747
307.0,-39.95032647300542,-73.63265805106688
307.0,-39.95032647300542,-73.62816647464628
307.0,-39.95032647300542,-73.62367489822569
307.0,-39.95032647300542,-73.61918332180508
307.0,-39.95032647300542,-73.61469174538449
307.0,-39.95032647300542,-73.6102001689639
307.0,-39.95032647300542,-73.6057085925433
307.0,-39.95032647300542,-73.6012170161227
307.0,-39.95032647300542,-73.5967254397021
307.0,-39.95032647300542,-73.5922338632815
307.0,-39.95032647300542,-73.5877422868609
381.5,-39.95032647300542,-73.58325071044031
381.5,-39.95032647300542,-73.5787591340197
381.5,-39.95032647300542,-73.57426755759911
381.5,-39.95032647300542,-73.56977598117851
381.5,-39.95032647300542,-73.56528440475792
381.5,-39.95032647300542,-73.56079282833733
381.5,-39.95032647300542,-73.55630125191672
381.5,-39.95032647300542,-73.55180967549613
381.5,-39.95032647300542,-73.54731809907553
381.5,-39.95032647300542,-73.54282652265493
730.0,-39.95032647300542,-73.53833494623433
730.0,-39.95032647300542,-73.53384336981374
730.0,-39.95032647300542,-73.52935179339313
730.0,-39.95032647300542,-73.52486021697254
730.0,-39.95032647300542,-73.52036864055194
730.0,-39.95032647300542,-73.51587706413135
730.0,-39.95032647300542,-73.51138548771074
730.0,-39.95032647300542,-73.50689391129015
730.0,-39.95032647300542,-73.50240233486956
338.0,-39.94583489658483,-73.99647574113528
338.0,-39.94583489658483,-73.9919841647147
338.0,-39.94583489658483,-73.98749258829409
338.0,-39.94583489658483,-73.9830010118735
338.0,-39.94583489658483,-73.97850943545289
338.0,-39.94583489658483,-73.9740178590323
338.0,-39.94583489658483,-73.9695262826117
338.0,-39.94583489658483,-73.9650347061911
338.0,-39.94583489658483,-73.96054312977051
338.0,-39.94583489658483,-73.95605155334991
338.0,-39.94583489658483,-73.95155997692932
338.0,-39.94583489658483,-73.94706840050871
338.0,-39.94583489658483,-73.94257682408812
338.0,-39.94583489658483,-73.93808524766752
338.0,-39.94583489658483,-73.93359367124692
338.0,-39.94583489658483,-73.92910209482632
338.0,-39.94583489658483,-73.92461051840573
338.0,-39.94583489658483,-73.92011894198512
328.5,-39.94583489658483,-73.91562736556453
328.5,-39.94583489658483,-73.91113578914393
328.5,-39.94583489658483,-73.90664421272334
328.5,-39.94583489658483,-73.90215263630274
328.5,-39.94583489658483,-73.89766105988214
328.5,-39.94583489658483,-73.89316948346155
328.5,-39.94583489658483,-73.88867790704094
328.5,-39.94583489658483,-73.88418633062035
328.5,-39.94583489658483,-73.87969475419975
328.5,-39.94583489658483,-73.87520317777916
321.0,-39.94583489658483,-73.87071160135855
321.0,-39.94583489658483,-73.86622002493796
321.0,-39.94583489658483,-73.86172844851735
321.0,-39.94583489658483,-73.85723687209676
321.0,-39.94583489658483,-73.85274529567616
321.0,-39.94583489658483,-73.84825371925557
321.0,-39.94583489658483,-73.84376214283498
321.0,-39.94583489658483,-73.83927056641437
321.0,-39.94583489658483,-73.83477898999378
280.0,-39.94583489658483,-73.83028741357317
280.0,-39.94583489658483,-73.82579583715258
280.0,-39.94583489658483,-73.82130426073198
280.0,-39.94583489658483,-73.81681268431139
280.0,-39.94583489658483,-73.81232110789078
280.0,-39.94583489658483,-73.80782953147019
280.0,-39.94583489658483,-73.80333795504959
280.0,-39.94583489658483,-73.798846378629
280.0,-39.94583489658483,-73.79435480220839
280.0,-39.94583489658483,-73.7898632257878
280.0,-39.94583489658483,-73.7853716493672
280.0,-39.94583489658483,-73.7808800729466
280.0,-39.94583489658483,-73.77638849652601
280.0,-39.94583489658483,-73.7718969201054
280.0,-39.94583489658483,-73.76740534368481
280.0,-39.94583489658483,-73.76291376726421
280.0,-39.94583489658483,-73.75842219084362
280.0,-39.94583489658483,-73.75393061442301
238.0,-39.94583489658483,-73.74943903800242
238.0,-39.94583489658483,-73.74494746158182
238.0,-39.94583489658483,-73.74045588516123
238.0,-39.94583489658483,-73.73596430874062
238.0,-39.94583489658483,-73.73147273232003
238.0,-39.94583489658483,-73.72698115589944
238.0,-39.94583489658483,-73.72248957947883
238.0,-39.94583489658483,-73.71799800305824
238.0,-39.94583489658483,-73.71350642663764
238.0,-39.94583489658483,-73.70901485021705
256.5,-39.94583489658483,-73.70452327379644
256.5,-39.94583489658483,-73.70003169737585
256.5,-39.94583489658483,-73.69554012095524
256.5,-39.94583489658483,-73.69104854453465
256.5,-39.94583489658483,-73.68655696811405
256.5,-39.94583489658483,-73.68206539169346
256.5,-39.94583489658483,-73.67757381527285
256.5,-39.94583489658483,-73.67308223885226
256.5,-39.94583489658483,-73.66859066243167
307.0,-39.94583489658483,-73.66409908601106
307.0,-39.94583489658483,-73.65960750959047
307.0,-39.94583489658483,-73.65511593316987
307.0,-39.94583489658483,-73.65062435674928
307.0,-39.94583489658483,-73.64613278032867
307.0,-39.94583489658483,-73.64164120390808
307.0,-39.94583489658483,-73.63714962748747
307.0,-39.94583489658483,-73.63265805106688
307.0,-39.94583489658483,-73.62816647464628
307.0,-39.94583489658483,-73.62367489822569
307.0,-39.94583489658483,-73.61918332180508
307.0,-39.94583489658483,-73.61469174538449
307.0,-39.94583489658483,-73.6102001689639
307.0,-39.94583489658483,-73.6057085925433
307.0,-39.94583489658483,-73.6012170161227
307.0,-39.94583489658483,-73.5967254397021
307.0,-39.94583489658483,-73.5922338632815
307.0,-39.94583489658483,-73.5877422868609
381.5,-39.94583489658483,-73.58325071044031
381.5,-39.94583489658483,-73.5787591340197
381.5,-39.94583489658483,-73.57426755759911
381.5,-39.94583489658483,-73.56977598117851
381.5,-39.94583489658483,-73.56528440475792
381.5,-39.94583489658483,-73.56079282833733
381.5,-39.94583489658483,-73.55630125191672
381.5,-39.94583489658483,-73.55180967549613
381.5,-39.94583489658483,-73.54731809907553
381.5,-39.94583489658483,-73.54282652265493
730.0,-39.94583489658483,-73.53833494623433
730.0,-39.94583489658483,-73.53384336981374
730.0,-39.94583489658483,-73.52935179339313
730.0,-39.94583489658483,-73.52486021697254
730.0,-39.94583489658483,-73.52036864055194
730.0,-39.94583489658483,-73.51587706413135
730.0,-39.94583489658483,-73.51138548771074
730.0,-39.94583489658483,-73.50689391129015
730.0,-39.94583489658483,-73.50240233486956
338.0,-39.94134332016423,-73.99647574113528
338.0,-39.94134332016423,-73.9919841647147
338.0,-39.94134332016423,-73.98749258829409
338.0,-39.94134332016423,-73.9830010118735
338.0,-39.94134332016423,-73.97850943545289
338.0,-39.94134332016423,-73.9740178590323
338.0,-39.94134332016423,-73.9695262826117
338.0,-39.94134332016423,-73.9650347061911
338.0,-39.94134332016423,-73.96054312977051
338.0,-39.94134332016423,-73.95605155334991
338.0,-39.94134332016423,-73.95155997692932
338.0,-39.94134332016423,-73.94706840050871
338.0,-39.94134332016423,-73.94257682408812
338.0,-39.94134332016423,-73.93808524766752
